DateTime,Blocks Per Day,Height
13/5/2022,152,736280
14/5/2022,141,736421
15/5/2022,122,736543
16/5/2022,164,736707
17/5/2022,147,736854
18/5/2022,134,736988
19/5/2022,122,737110
20/5/2022,128,737238
21/5/2022,135,737373
22/5/2022,122,737495
23/5/2022,160,737655
24/5/2022,120,737775
25/5/2022,144,737919
26/5/2022,141,738060
27/5/2022,138,738198
28/5/2022,148,738346
29/5/2022,149,738495
30/5/2022,154,738649
31/5/2022,146,738795
1/6/2022,136,738931
2/6/2022,125,739056
3/6/2022,143,739199
4/6/2022,139,739338
5/6/2022,146,739484
6/6/2022,150,739634
7/6/2022,162,739796
8/6/2022,178,739974
9/6/2022,146,740120
10/6/2022,147,740267
11/6/2022,154,740421
12/6/2022,127,740548
13/6/2022,133,740681
14/6/2022,146,740827
15/6/2022,165,740992
16/6/2022,119,741111
17/6/2022,108,741219
18/6/2022,156,741375
19/6/2022,133,741508
20/6/2022,132,741640
21/6/2022,150,741790
22/6/2022,129,741919
23/6/2022,152,742071
24/6/2022,129,742200
25/6/2022,151,742351
26/6/2022,138,742489
27/6/2022,136,742625
28/6/2022,146,742771
29/6/2022,151,742922
30/6/2022,171,743093
1/7/2022,134,743227
2/7/2022,138,743365
3/7/2022,155,743520
4/7/2022,143,743663
5/7/2022,118,743781
6/7/2022,127,743908
7/7/2022,157,744065
8/7/2022,148,744213
9/7/2022,134,744347
10/7/2022,153,744500
11/7/2022,123,744623
12/7/2022,151,744774
13/7/2022,110,744884
14/7/2022,124,745008
15/7/2022,142,745150
16/7/2022,148,745298
17/7/2022,124,745422
18/7/2022,131,745553
19/7/2022,138,745691
20/7/2022,126,745817
21/7/2022,139,745956
22/7/2022,132,746088
23/7/2022,154,746242
24/7/2022,157,746399
25/7/2022,142,746541
26/7/2022,160,746701
27/7/2022,165,746866
28/7/2022,141,747007
29/7/2022,146,747153
30/7/2022,129,747282
31/7/2022,152,747434
1/8/2022,136,747570
2/8/2022,155,747725
3/8/2022,145,747870
4/8/2022,132,748002
5/8/2022,150,748152
6/8/2022,161,748313
7/8/2022,159,748472
8/8/2022,144,748616
9/8/2022,143,748759
10/8/2022,148,748907
11/8/2022,140,749047
12/8/2022,154,749201
13/8/2022,139,749340
14/8/2022,133,749473
15/8/2022,145,749618
16/8/2022,148,749766
17/8/2022,129,749895
18/8/2022,144,750039
19/8/2022,178,750217
20/8/2022,149,750366
21/8/2022,146,750512
22/8/2022,145,750657
23/8/2022,172,750829
24/8/2022,146,750975
25/8/2022,159,751134
26/8/2022,176,751310
27/8/2022,145,751455
28/8/2022,161,751616
29/8/2022,157,751773
30/8/2022,162,751935
31/8/2022,146,752081
1/9/2022,138,752219
2/9/2022,129,752348
3/9/2022,147,752495
4/9/2022,168,752663
5/9/2022,153,752816
6/9/2022,142,752958
7/9/2022,146,753104
8/9/2022,127,753231
9/9/2022,147,753378
10/9/2022,157,753535
11/9/2022,183,753718
12/9/2022,153,753871
13/9/2022,137,754008
14/9/2022,127,754135
15/9/2022,147,754282
16/9/2022,128,754410
17/9/2022,170,754580
18/9/2022,154,754734
19/9/2022,130,754864
20/9/2022,152,755016
21/9/2022,141,755157
22/9/2022,128,755285
23/9/2022,135,755420
24/9/2022,146,755566
25/9/2022,147,755713
26/9/2022,150,755863
27/9/2022,129,755992
28/9/2022,150,756142
29/9/2022,143,756285
30/9/2022,169,756454
1/10/2022,181,756635
2/10/2022,157,756792
3/10/2022,154,756946
4/10/2022,163,757109
5/10/2022,175,757284
6/10/2022,159,757443
7/10/2022,171,757614
8/10/2022,175,757789
9/10/2022,158,757947
10/10/2022,168,758115
11/10/2022,157,758272
12/10/2022,137,758409
13/10/2022,143,758552
14/10/2022,156,758708
15/10/2022,152,758860
16/10/2022,144,759004
17/10/2022,150,759154
18/10/2022,142,759296
19/10/2022,151,759447
20/10/2022,145,759592
21/10/2022,156,759748
22/10/2022,136,759884
23/10/2022,155,760039
24/10/2022,136,760175
25/10/2022,122,760297
26/10/2022,155,760452
27/10/2022,135,760587
28/10/2022,159,760746
29/10/2022,143,760889
30/10/2022,135,761024
31/10/2022,173,761197
1/11/2022,144,761341
2/11/2022,122,761463
3/11/2022,164,761627
4/11/2022,129,761756
5/11/2022,151,761907
6/11/2022,137,762044
7/11/2022,144,762188
8/11/2022,163,762351
9/11/2022,149,762500
10/11/2022,147,762647
11/11/2022,134,762781
12/11/2022,167,762948
13/11/2022,129,763077
14/11/2022,123,763200
15/11/2022,155,763355
16/11/2022,150,763505
17/11/2022,138,763643
18/11/2022,139,763782
19/11/2022,147,763929
20/11/2022,149,764078
21/11/2022,129,764207
22/11/2022,126,764333
23/11/2022,141,764474
24/11/2022,129,764603
25/11/2022,123,764726
26/11/2022,109,764835
27/11/2022,136,764971
28/11/2022,139,765110
29/11/2022,131,765241
30/11/2022,138,765379
1/12/2022,153,765532
2/12/2022,125,765657
3/12/2022,131,765788
4/12/2022,140,765928
5/12/2022,146,766074
6/12/2022,135,766209
7/12/2022,172,766381
8/12/2022,167,766548
9/12/2022,152,766700
10/12/2022,154,766854
11/12/2022,147,767001
12/12/2022,143,767144
13/12/2022,165,767309
14/12/2022,148,767457
15/12/2022,139,767596
16/12/2022,130,767726
17/12/2022,138,767864
18/12/2022,145,768009
19/12/2022,136,768145
20/12/2022,140,768285
21/12/2022,143,768428
22/12/2022,135,768563
23/12/2022,132,768695
24/12/2022,89,768784
25/12/2022,141,768925
26/12/2022,129,769054
27/12/2022,115,769169
28/12/2022,168,769337
29/12/2022,141,769478
30/12/2022,158,769636
31/12/2022,156,769792
1/1/2023,155,769947
2/1/2023,156,770103
3/1/2023,154,770257
4/1/2023,143,770400
5/1/2023,157,770557
6/1/2023,180,770737
7/1/2023,154,770891
8/1/2023,153,771044
9/1/2023,152,771196
10/1/2023,169,771365
11/1/2023,147,771512
12/1/2023,151,771663
13/1/2023,159,771822
14/1/2023,171,771993
15/1/2023,163,772156
16/1/2023,147,772303
17/1/2023,156,772459
18/1/2023,140,772599
19/1/2023,145,772744
20/1/2023,132,772876
21/1/2023,138,773014
22/1/2023,151,773165
23/1/2023,158,773323
24/1/2023,129,773452
25/1/2023,175,773627
26/1/2023,155,773782
27/1/2023,154,773936
28/1/2023,168,774104
29/1/2023,161,774265
30/1/2023,138,774403
31/1/2023,115,774518
1/2/2023,137,774655
2/2/2023,145,774800
3/2/2023,133,774933
4/2/2023,136,775069
5/2/2023,152,775221
6/2/2023,148,775369
7/2/2023,142,775511
8/2/2023,138,775649
9/2/2023,162,775811
10/2/2023,147,775958
11/2/2023,148,776106
12/2/2023,162,776268
13/2/2023,156,776424
14/2/2023,154,776578
15/2/2023,163,776741
16/2/2023,179,776920
17/2/2023,165,777085
18/2/2023,168,777253
19/2/2023,162,777415
20/2/2023,147,777562
21/2/2023,167,777729
22/2/2023,140,777869
23/2/2023,171,778040
24/2/2023,135,778175
25/2/2023,107,778282
26/2/2023,168,778450
27/2/2023,140,778590
28/2/2023,137,778727
1/3/2023,170,778897
2/3/2023,144,779041
3/3/2023,168,779209
4/3/2023,152,779361
5/3/2023,155,779516
6/3/2023,132,779648
7/3/2023,165,779813
8/3/2023,133,779946
9/3/2023,135,780081
10/3/2023,136,780217
11/3/2023,165,780382
12/3/2023,161,780543
13/3/2023,157,780700
14/3/2023,146,780846
15/3/2023,147,780993
16/3/2023,134,781127
17/3/2023,147,781274
18/3/2023,162,781436
19/3/2023,148,781584
20/3/2023,154,781738
21/3/2023,145,781883
22/3/2023,159,782042
23/3/2023,183,782225
24/3/2023,162,782387
25/3/2023,145,782532
26/3/2023,144,782676
27/3/2023,148,782824
28/3/2023,134,782958
29/3/2023,147,783105
30/3/2023,155,783260
31/3/2023,141,783401
1/4/2023,140,783541
2/4/2023,149,783690
3/4/2023,131,783821
4/4/2023,162,783983
5/4/2023,139,784122
6/4/2023,160,784282
7/4/2023,142,784424
8/4/2023,147,784571
9/4/2023,146,784717
10/4/2023,123,784840
11/4/2023,154,784994
12/4/2023,160,785154
13/4/2023,142,785296
14/4/2023,140,785436
15/4/2023,158,785594
16/4/2023,124,785718
17/4/2023,155,785873
18/4/2023,166,786039
19/4/2023,139,786178
20/4/2023,133,786311
21/4/2023,145,786456
22/4/2023,149,786605
23/4/2023,147,786752
24/4/2023,141,786893
25/4/2023,125,787018
26/4/2023,130,787148
27/4/2023,130,787278
28/4/2023,147,787425
29/4/2023,137,787562
30/4/2023,148,787710
1/5/2023,182,787892
2/5/2023,129,788021
3/5/2023,141,788162
4/5/2023,146,788308
5/5/2023,119,788427
6/5/2023,149,788576
7/5/2023,139,788715
8/5/2023,137,788852
9/5/2023,151,789003
10/5/2023,170,789173
11/5/2023,151,789324
12/5/2023,141,789465
13/5/2023,145,789610
14/5/2023,174,789784
15/5/2023,147,789931
16/5/2023,153,790084
17/5/2023,160,790244
18/5/2023,141,790385
19/5/2023,150,790535
20/5/2023,131,790666
21/5/2023,151,790817
22/5/2023,144,790961
23/5/2023,154,791115
24/5/2023,141,791256
25/5/2023,151,791407
26/5/2023,153,791560
27/5/2023,145,791705
28/5/2023,160,791865
29/5/2023,162,792027
30/5/2023,154,792181
31/5/2023,141,792322
1/6/2023,132,792454
2/6/2023,164,792618
3/6/2023,130,792748
4/6/2023,148,792896
5/6/2023,138,793034
6/6/2023,151,793185
7/6/2023,135,793320
8/6/2023,154,793474
9/6/2023,169,793643
10/6/2023,154,793797
11/6/2023,163,793960
12/6/2023,157,794117
13/6/2023,147,794264
14/6/2023,121,794385
15/6/2023,148,794533
16/6/2023,153,794686
17/6/2023,140,794826
18/6/2023,151,794977
19/6/2023,142,795119
20/6/2023,136,795255
21/6/2023,121,795376
22/6/2023,137,795513
23/6/2023,125,795638
24/6/2023,146,795784
25/6/2023,153,795937
26/6/2023,146,796083
27/6/2023,140,796223
28/6/2023,108,796331
29/6/2023,146,796477
30/6/2023,158,796635
1/7/2023,133,796768
2/7/2023,171,796939
3/7/2023,137,797076
4/7/2023,141,797217
5/7/2023,156,797373
6/7/2023,139,797512
7/7/2023,175,797687
8/7/2023,178,797865
9/7/2023,169,798034
10/7/2023,154,798188
11/7/2023,135,798323
12/7/2023,144,798467
13/7/2023,120,798587
14/7/2023,138,798725
15/7/2023,138,798863
16/7/2023,155,799018
17/7/2023,136,799154
18/7/2023,162,799316
19/7/2023,148,799464
20/7/2023,128,799592
21/7/2023,112,799704
22/7/2023,134,799838
23/7/2023,147,799985
24/7/2023,150,800135
25/7/2023,138,800273
26/7/2023,144,800417
27/7/2023,138,800555
28/7/2023,140,800695
29/7/2023,132,800827
30/7/2023,168,800995
31/7/2023,141,801136
1/8/2023,139,801275
2/8/2023,154,801429
3/8/2023,151,801580
4/8/2023,121,801701
5/8/2023,154,801855
6/8/2023,164,802019
7/8/2023,146,802165
8/8/2023,125,802290
9/8/2023,162,802452
10/8/2023,127,802579
11/8/2023,151,802730
12/8/2023,167,802897
13/8/2023,135,803032
14/8/2023,171,803203
15/8/2023,171,803374
16/8/2023,163,803537
17/8/2023,156,803693
18/8/2023,139,803832
19/8/2023,140,803972
20/8/2023,162,804134
21/8/2023,165,804299
22/8/2023,143,804442
23/8/2023,142,804584
24/8/2023,139,804723
25/8/2023,135,804858
26/8/2023,137,804995
27/8/2023,116,805111
28/8/2023,118,805229
29/8/2023,158,805387
30/8/2023,126,805513
31/8/2023,144,805657
1/9/2023,151,805808
2/9/2023,152,805960
3/9/2023,158,806118
4/9/2023,149,806267
5/9/2023,124,806391
6/9/2023,135,806526
7/9/2023,146,806672
8/9/2023,133,806805
9/9/2023,151,806956
10/9/2023,147,807103
11/9/2023,159,807262
12/9/2023,141,807403
13/9/2023,147,807550
14/9/2023,162,807712
15/9/2023,188,807900
16/9/2023,155,808055
17/9/2023,149,808204
18/9/2023,156,808360
19/9/2023,139,808499
20/9/2023,146,808645
21/9/2023,138,808783
22/9/2023,129,808912
23/9/2023,156,809068
24/9/2023,146,809214
25/9/2023,145,809359
26/9/2023,136,809495
27/9/2023,157,809652
28/9/2023,146,809798
29/9/2023,147,809945
30/9/2023,138,810083
1/10/2023,141,810224
2/10/2023,157,810381
3/10/2023,164,810545
4/10/2023,131,810676
5/10/2023,141,810817
6/10/2023,160,810977
7/10/2023,171,811148
8/10/2023,148,811296
9/10/2023,156,811452
10/10/2023,162,811614
11/10/2023,160,811774
12/10/2023,165,811939
13/10/2023,138,812077
14/10/2023,146,812223
15/10/2023,167,812390
16/10/2023,141,812531
17/10/2023,162,812693
18/10/2023,145,812838
19/10/2023,140,812978
20/10/2023,134,813112
21/10/2023,150,813262
22/10/2023,153,813415
23/10/2023,157,813572
24/10/2023,126,813698
25/10/2023,144,813842
26/10/2023,150,813992
27/10/2023,154,814146
28/10/2023,160,814306
29/10/2023,137,814443
30/10/2023,156,814599
31/10/2023,155,814754
1/11/2023,149,814903
2/11/2023,144,815047
3/11/2023,136,815183
4/11/2023,168,815351
5/11/2023,163,815514
6/11/2023,127,815641
7/11/2023,133,815774
8/11/2023,149,815923
9/11/2023,143,816066
10/11/2023,154,816220
11/11/2023,160,816380
12/11/2023,161,816541
13/11/2023,121,816662
14/11/2023,138,816800
15/11/2023,148,816948
16/11/2023,148,817096
17/11/2023,150,817246
18/11/2023,149,817395
19/11/2023,170,817565
20/11/2023,166,817731
21/11/2023,152,817883
22/11/2023,142,818025
23/11/2023,147,818172
24/11/2023,168,818340
25/11/2023,159,818499
26/11/2023,146,818645
27/11/2023,130,818775
28/11/2023,147,818922
29/11/2023,136,819058
30/11/2023,134,819192
1/12/2023,169,819361
2/12/2023,127,819488
3/12/2023,165,819653
4/12/2023,155,819808
5/12/2023,138,819946
6/12/2023,136,820082
7/12/2023,115,820197
8/12/2023,135,820332
9/12/2023,157,820489
10/12/2023,140,820629
11/12/2023,158,820787
12/12/2023,144,820931
13/12/2023,149,821080
14/12/2023,146,821226
15/12/2023,163,821389
16/12/2023,152,821541
17/12/2023,150,821691
18/12/2023,168,821859
19/12/2023,162,822021
20/12/2023,145,822166
21/12/2023,146,822312
22/12/2023,168,822480
23/12/2023,160,822640
24/12/2023,171,822811
25/12/2023,139,822950
26/12/2023,139,823089
27/12/2023,129,823218
28/12/2023,121,823339
29/12/2023,151,823490
30/12/2023,145,823635
31/12/2023,156,823791
1/1/2024,155,823946
2/1/2024,131,824077
3/1/2024,158,824235
4/1/2024,170,824405
5/1/2024,138,824543
6/1/2024,140,824683
7/1/2024,118,824801
8/1/2024,123,824924
9/1/2024,152,825076
10/1/2024,133,825209
11/1/2024,173,825382
12/1/2024,168,825550
13/1/2024,159,825709
14/1/2024,128,825837
15/1/2024,114,825951
16/1/2024,125,826076
17/1/2024,121,826197
18/1/2024,142,826339
19/1/2024,132,826471
20/1/2024,143,826614
21/1/2024,140,826754
22/1/2024,160,826914
23/1/2024,154,827068
24/1/2024,150,827218
25/1/2024,181,827399
26/1/2024,152,827551
27/1/2024,171,827722
28/1/2024,160,827882
29/1/2024,156,828038
30/1/2024,144,828182
31/1/2024,131,828313
1/2/2024,153,828466
2/2/2024,188,828654
3/2/2024,151,828805
4/2/2024,155,828960
5/2/2024,156,829116
6/2/2024,170,829286
7/2/2024,160,829446
8/2/2024,138,829584
9/2/2024,166,829750
10/2/2024,152,829902
11/2/2024,137,830039
12/2/2024,179,830218
13/2/2024,135,830353
14/2/2024,139,830492
15/2/2024,157,830649
16/2/2024,134,830783
17/2/2024,150,830933
18/2/2024,121,831054
19/2/2024,136,831190
20/2/2024,141,831331
21/2/2024,138,831469
22/2/2024,135,831604
23/2/2024,159,831763
24/2/2024,137,831900
25/2/2024,164,832064
26/2/2024,133,832197
27/2/2024,129,832326
28/2/2024,149,832475
29/2/2024,133,832608
1/3/2024,154,832762
2/3/2024,127,832889
3/3/2024,155,833044
4/3/2024,129,833173
5/3/2024,167,833340
6/3/2024,140,833480
7/3/2024,180,833660
8/3/2024,154,833814
9/3/2024,163,833977
10/3/2024,143,834120
11/3/2024,170,834290
12/3/2024,141,834431
13/3/2024,160,834591
14/3/2024,141,834732
15/3/2024,127,834859
16/3/2024,144,835003
17/3/2024,146,835149
18/3/2024,144,835293
19/3/2024,157,835450
20/3/2024,149,835599
21/3/2024,120,835719
22/3/2024,135,835854
23/3/2024,156,836010
24/3/2024,170,836180
25/3/2024,132,836312
26/3/2024,134,836446
27/3/2024,136,836582
28/3/2024,152,836734
29/3/2024,144,836878
30/3/2024,155,837033
31/3/2024,137,837170
1/4/2024,150,837320
2/4/2024,148,837468
3/4/2024,142,837610
4/4/2024,138,837748
5/4/2024,148,837896
6/4/2024,155,838051
7/4/2024,170,838221
8/4/2024,158,838379
9/4/2024,146,838525
10/4/2024,151,838676
11/4/2024,132,838808
12/4/2024,136,838944
13/4/2024,164,839108
14/4/2024,157,839265
15/4/2024,141,839406
16/4/2024,165,839571
17/4/2024,137,839708
18/4/2024,145,839853
19/4/2024,146,839999
20/4/2024,135,840134
21/4/2024,140,840274
22/4/2024,152,840426
23/4/2024,168,840594
24/4/2024,155,840749
25/4/2024,143,840892
26/4/2024,133,841025
27/4/2024,140,841165
28/4/2024,140,841305
29/4/2024,131,841436
30/4/2024,141,841577
1/5/2024,132,841709
2/5/2024,145,841854
3/5/2024,129,841983
4/5/2024,141,842124
5/5/2024,139,842263
6/5/2024,122,842385
7/5/2024,122,842507
8/5/2024,127,842634
9/5/2024,145,842779
10/5/2024,145,842924
11/5/2024,159,843083
12/5/2024,132,843215
13/5/2024,147,843362
14/5/2024,136,843498
15/5/2024,141,843639
16/5/2024,142,843781
17/5/2024,155,843936
18/5/2024,128,844064
19/5/2024,154,844218
20/5/2024,156,844374
21/5/2024,138,844512
22/5/2024,153,844665
23/5/2024,169,844834
24/5/2024,160,844994
25/5/2024,160,845154
26/5/2024,168,845322
27/5/2024,123,845445
28/5/2024,134,845579
29/5/2024,137,845716
30/5/2024,123,845839
31/5/2024,148,845987
1/6/2024,141,846128
2/6/2024,140,846268
3/6/2024,157,846425
4/6/2024,134,846559
5/6/2024,123,846682
6/6/2024,133,846815
7/6/2024,142,846957
8/6/2024,172,847129
9/6/2024,153,847282
10/6/2024,139,847421
11/6/2024,123,847544
12/6/2024,146,847690
13/6/2024,145,847835
14/6/2024,128,847963
15/6/2024,134,848097
16/6/2024,163,848260
17/6/2024,140,848400
18/6/2024,152,848552
19/6/2024,137,848689
20/6/2024,133,848822
21/6/2024,140,848962
22/6/2024,152,849114
23/6/2024,112,849226
24/6/2024,152,849378
25/6/2024,124,849502
26/6/2024,121,849623
27/6/2024,130,849753
28/6/2024,135,849888
29/6/2024,157,850045
30/6/2024,121,850166
1/7/2024,141,850307
2/7/2024,148,850455
3/7/2024,145,850600
4/7/2024,140,850740
5/7/2024,121,850861
6/7/2024,165,851026
7/7/2024,141,851167
8/7/2024,159,851326
9/7/2024,154,851480
10/7/2024,136,851616
11/7/2024,140,851756
12/7/2024,150,851906
13/7/2024,154,852060
14/7/2024,167,852227
15/7/2024,153,852380
16/7/2024,147,852527
17/7/2024,159,852686
18/7/2024,129,852815
19/7/2024,147,852962
20/7/2024,165,853127
21/7/2024,169,853296
22/7/2024,179,853475
23/7/2024,169,853644
24/7/2024,140,853784
25/7/2024,163,853947
26/7/2024,160,854107
27/7/2024,154,854261
28/7/2024,148,854409
29/7/2024,178,854587
30/7/2024,150,854737
31/7/2024,141,854878
1/8/2024,140,855018
2/8/2024,125,855143
3/8/2024,135,855278
4/8/2024,143,855421
5/8/2024,156,855577
6/8/2024,140,855717
7/8/2024,122,855839
8/8/2024,129,855968
9/8/2024,130,856098
10/8/2024,129,856227
11/8/2024,161,856388
12/8/2024,137,856525
13/8/2024,149,856674
14/8/2024,132,856806
15/8/2024,160,856966
16/8/2024,142,857108
17/8/2024,149,857257
18/8/2024,156,857413
19/8/2024,130,857543
20/8/2024,150,857693
21/8/2024,147,857840
22/8/2024,160,858000
23/8/2024,164,858164
24/8/2024,153,858317
25/8/2024,133,858450
26/8/2024,134,858584
27/8/2024,142,858726
28/8/2024,161,858887
29/8/2024,132,859019
30/8/2024,142,859161
31/8/2024,147,859308
1/9/2024,142,859450
2/9/2024,167,859617
3/9/2024,149,859766
4/9/2024,151,859917
5/9/2024,155,860072
6/9/2024,145,860217
7/9/2024,158,860375
8/9/2024,167,860542
9/9/2024,145,860687
10/9/2024,137,860824
11/9/2024,108,860932
12/9/2024,152,861084
13/9/2024,123,861207
14/9/2024,139,861346
15/9/2024,151,861497
16/9/2024,125,861622
17/9/2024,150,861772
18/9/2024,138,861910
19/9/2024,122,862032
20/9/2024,145,862177
21/9/2024,135,862312
22/9/2024,136,862448
23/9/2024,146,862594
24/9/2024,145,862739
25/9/2024,144,862883
26/9/2024,130,863013
27/9/2024,137,863150
28/9/2024,129,863279
29/9/2024,155,863434
30/9/2024,137,863571
1/10/2024,157,863728
2/10/2024,155,863883
3/10/2024,158,864041
4/10/2024,169,864210
5/10/2024,151,864361
6/10/2024,152,864513
7/10/2024,155,864668
8/10/2024,167,864835
9/10/2024,127,864962
10/10/2024,155,865117
11/10/2024,140,865257
12/10/2024,143,865400
13/10/2024,138,865538
14/10/2024,139,865677
15/10/2024,156,865833
16/10/2024,141,865974
17/10/2024,157,866131
18/10/2024,136,866267
19/10/2024,173,866440
20/10/2024,173,866613
21/10/2024,171,866784
22/10/2024,138,866922
23/10/2024,151,867073
24/10/2024,147,867220
25/10/2024,153,867373
26/10/2024,146,867519
27/10/2024,161,867680
28/10/2024,168,867848
29/10/2024,157,868005
30/10/2024,169,868174
31/10/2024,158,868332
1/11/2024,153,868485
2/11/2024,141,868626
3/11/2024,132,868758
4/11/2024,151,868909
5/11/2024,139,869048
6/11/2024,153,869201
7/11/2024,156,869357
8/11/2024,142,869499
9/11/2024,139,869638
10/11/2024,148,869786
11/11/2024,136,869922
12/11/2024,146,870068
13/11/2024,138,870206
14/11/2024,127,870333
15/11/2024,150,870483
16/11/2024,157,870640
17/11/2024,150,870790
18/11/2024,156,870946
19/11/2024,175,871121
20/11/2024,147,871268
21/11/2024,144,871412
22/11/2024,143,871555
23/11/2024,138,871693
24/11/2024,134,871827
25/11/2024,169,871996
26/11/2024,139,872135
27/11/2024,133,872268
28/11/2024,142,872410
29/11/2024,121,872531
30/11/2024,164,872695
1/12/2024,158,872853
2/12/2024,127,872980
3/12/2024,157,873137
4/12/2024,147,873284
5/12/2024,155,873439
6/12/2024,136,873575
7/12/2024,142,873717
8/12/2024,146,873863
9/12/2024,167,874030
10/12/2024,154,874184
11/12/2024,142,874326
12/12/2024,148,874474
13/12/2024,170,874644
14/12/2024,159,874803
15/12/2024,137,874940
16/12/2024,148,875088
17/12/2024,136,875224
18/12/2024,144,875368
19/12/2024,145,875513
20/12/2024,151,875664
21/12/2024,145,875809
22/12/2024,155,875964
23/12/2024,139,876103
24/12/2024,132,876235
25/12/2024,151,876386
26/12/2024,131,876517
27/12/2024,158,876675
28/12/2024,143,876818
29/12/2024,158,876976
30/12/2024,159,877135
31/12/2024,129,877264
1/1/2025,140,877404
2/1/2025,167,877571
3/1/2025,142,877713
4/1/2025,149,877862
5/1/2025,156,878018
6/1/2025,133,878151
7/1/2025,134,878285
8/1/2025,125,878410
9/1/2025,152,878562
10/1/2025,142,878704
11/1/2025,138,878842
12/1/2025,172,879014
13/1/2025,128,879142
14/1/2025,154,879296
15/1/2025,139,879435
16/1/2025,128,879563
17/1/2025,150,879713
18/1/2025,130,879843
19/1/2025,150,879993
20/1/2025,152,880145
21/1/2025,133,880278
22/1/2025,150,880428
23/1/2025,136,880564
24/1/2025,140,880704
25/1/2025,128,880832
26/1/2025,137,880969
27/1/2025,156,881125
28/1/2025,148,881273
29/1/2025,155,881428
30/1/2025,145,881573
31/1/2025,125,881698
1/2/2025,184,881882
2/2/2025,171,882053
3/2/2025,153,882206
4/2/2025,131,882337
5/2/2025,144,882481
6/2/2025,145,882626
7/2/2025,173,882799
8/2/2025,160,882959
9/2/2025,143,883102
10/2/2025,139,883241
11/2/2025,124,883365
12/2/2025,133,883498
13/2/2025,158,883656
14/2/2025,152,883808
15/2/2025,160,883968
16/2/2025,151,884119
17/2/2025,137,884256
18/2/2025,140,884396
19/2/2025,126,884522
20/2/2025,130,884652
21/2/2025,129,884781
22/2/2025,139,884920
23/2/2025,129,885049
24/2/2025,130,885179
25/2/2025,147,885326
26/2/2025,157,885483
27/2/2025,150,885633
28/2/2025,156,885789
1/3/2025,144,885933
2/3/2025,126,886059
3/3/2025,150,886209
4/3/2025,146,886355
5/3/2025,134,886489
6/3/2025,170,886659
7/3/2025,142,886801
8/3/2025,137,886938
9/3/2025,159,887097
10/3/2025,154,887251
11/3/2025,138,887389
12/3/2025,153,887542
13/3/2025,159,887701
14/3/2025,142,887843
15/3/2025,132,887975
16/3/2025,145,888120
17/3/2025,140,888260
18/3/2025,142,888402
19/3/2025,152,888554
20/3/2025,142,888696
21/3/2025,145,888841
22/3/2025,150,888991
23/3/2025,156,889147
24/3/2025,154,889301
25/3/2025,149,889450
26/3/2025,152,889602
27/3/2025,148,889750
28/3/2025,154,889904
29/3/2025,141,890045
30/3/2025,137,890182
31/3/2025,148,890330
1/4/2025,135,890465
2/4/2025,172,890637
3/4/2025,152,890789
4/4/2025,180,890969
5/4/2025,164,891133
6/4/2025,145,891278
7/4/2025,145,891423
8/4/2025,153,891576
9/4/2025,131,891707
10/4/2025,144,891851
11/4/2025,148,891999
12/4/2025,144,892143
13/4/2025,172,892315
14/4/2025,149,892464
15/4/2025,144,892608
16/4/2025,148,892756
